state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,temperature
768.822,65.04294547,-0.182373047,0.977294922,-0.196533203,-10.04580153,-5.160305344,-42.53435115,19926,-1386,92,-3.58203125,-59.20626837,0.203208228,FALSE,0.218289816,FALSE,,18551,,35
768.827,65.0479479,-0.158447266,0.977294922,-0.189941406,-9.954198473,-4.061068702,-40.97709924,19631,-1293,106,-3.779785156,-54.06701823,0.234241421,FALSE,0.222474189,FALSE,,18410,,35
768.832,65.05294981,-0.137939453,0.972167969,-0.174560547,-9.190839695,-2.290076336,-36.36641221,19356,-1199,100,-3.911621094,-49.16352778,0.221051775,FALSE,0.22667891,FALSE,,18316,,35
768.837,65.05795163,-0.164794922,0.987304688,-0.164306641,-8.763358779,-1.86259542,-34.53435115,19102,-1103,99,-4.065429688,-44.54038561,0.218921291,FALSE,0.23086605,FALSE,,18207,,35
768.842,65.06295374,-0.186767578,0.984863281,-0.145263672,-8.549618321,-1.86259542,-32.24427481,18869,-1012,110,-4.197265625,-40.2919243,0.24332209,FALSE,0.23506561,FALSE,,18113,,35
768.847,65.06795493,-0.204101563,0.974121094,-0.158203125,-7.847328244,-2.045801527,-30.01526718,18655,-927,94,-4.28515625,-36.36028781,0.207973198,FALSE,0.239263087,FALSE,,18051,,35
768.852,65.0729567,-0.206542969,0.978271484,-0.149902344,-7.358778626,-2.961832061,-25.12977099,18460,-856,76,-4.373046875,-32.50640449,0.168183637,FALSE,0.24347586,FALSE,,17988,,35
768.857,65.07795802,-0.197021484,0.976074219,-0.150878906,-7.297709924,-3.328244275,-22.65648855,18283,-764,93,-4.504882813,-29.01198407,0.205868066,FALSE,0.247661399,FALSE,,17894,,35
768.862,65.08296024,-0.181640625,0.972167969,-0.149658203,-7.236641221,-3.389312977,-21.03816794,18126,-682,155,-4.548828125,-26.02882463,0.343149218,FALSE,0.251865777,FALSE,,17863,,35
768.867,65.0879616,-0.155517578,0.97265625,-0.157714844,-7.022900763,-3.328244275,-19.72519084,17993,-572,193,-4.63671875,-23.26018282,0.427365205,FALSE,0.256052575,FALSE,,17800,,35
768.872,65.09296292,-0.110595703,0.981689453,-0.187744141,-6.778625954,-3.114503817,-16.76335878,17890,-447,228,-4.658691406,-20.58676587,0.504892973,FALSE,0.260258866,FALSE,,17785,,35
768.877,65.09796436,-0.098388672,0.986572266,-0.194824219,-6.778625954,-3.419847328,-16.15267176,17813,-319,282,-4.746582031,-18.10092939,0.62460302,FALSE,0.264450715,FALSE,,17722,,35
768.882,65.10296589,-0.088867188,0.996337891,-0.208984375,-6.870229008,-3.847328244,-15.69465649,17767,-188,242,-4.768554688,-15.9350938,0.536034762,FALSE,0.268713478,FALSE,,17706,,35
768.887,65.10796798,-0.074707031,0.995849609,-0.218994141,-7.053435115,-3.969465649,-15.05343511,17743,-95,141,-4.834472656,-14.06022334,0.312366564,FALSE,0.272870276,FALSE,,17659,,35
768.892,65.11296964,-0.060546875,0.996826172,-0.228027344,-7.72519084,-4.671755725,-14.77862595,17730,-50,-82,-4.8125,-12.25780774,-0.18165053,FALSE,0.277068592,FALSE,,17675,,35
768.897,65.11797177,-0.048828125,0.981201172,-0.228271484,-7.786259542,-4.366412214,-15.05343511,17724,-23,-190,-4.878417969,-10.4701415,-0.420963308,FALSE,0.281269333,FALSE,,17628,,35
768.902,65.12297359,-0.046142578,1.005859375,-0.22265625,-8.122137405,-4.580152672,-14.96183206,17713,-53,-283,-4.922363281,-9.100315128,-0.627079037,FALSE,0.285455712,FALSE,,17597,,35
768.907,65.12797509,-0.037597656,0.985107422,-0.215820313,-8.488549618,-4.549618321,-15.66412214,17699,-68,-206,-4.966308594,-8.285027856,-0.456507864,FALSE,0.289653764,FALSE,,17565,,35
768.912,65.13297734,-0.03515625,0.990478516,-0.206787109,-8.916030534,-4.305343511,-16.70229008,17674,-109,-240,-5.032226563,-7.890889935,-0.53193683,FALSE,0.29384779,FALSE,,17518,,35
768.917,65.1379794,-0.018554688,0.966796875,-0.209472656,-8.824427481,-4.030534351,-17.55725191,17647,-113,-251,-5.076171875,-7.886776241,-0.556375134,FALSE,0.298060252,FALSE,,17487,,35
768.922,65.14298186,-0.028320313,0.992675781,-0.197509766,-8.732824427,-3.908396947,-17.74045802,17611,-163,-257,-5.098144531,-7.956621696,-0.569704561,FALSE,0.302245464,FALSE,,17472,,35
768.927,65.14798383,-0.041503906,0.989013672,-0.19921875,-8.79389313,-4.061068702,-18.41221374,17569,-191,-246,-5.186035156,-8.068290037,-0.54543372,FALSE,0.306459527,FALSE,,17409,,35
768.932,65.15298582,-0.041748047,0.981689453,-0.187744141,-9.06870229,-4.27480916,-20.48854962,17524,-207,-153,-5.229980469,-8.46258178,-0.339268426,FALSE,0.310654112,FALSE,,17378,,35
768.937,65.15798741,-0.014160156,0.966064453,-0.188232422,-9.06870229,-4.335877863,-21.00763359,17483,-184,-88,-5.33984375,-9.182973611,-0.195185469,FALSE,0.31484478,FALSE,,17299,,35
768.942,65.16298984,-0.030273438,1.012695313,-0.188232422,-9.58778626,-4.824427481,-21.4351145,17439,-198,-127,-5.361816406,-10.05463866,-0.281702747,FALSE,0.319039133,FALSE,,17284,,35
768.947,65.16799162,-0.026855469,0.966552734,-0.193847656,-9.679389313,-5.038167939,-22.29007634,17391,-199,-89,-5.449707031,-10.7767852,-0.197454732,FALSE,0.323234449,FALSE,,17221,,35
768.952,65.17299352,-0.012939453,0.996582031,-0.198730469,-10.6259542,-5.923664122,-25.09923664,17343,-211,-150,-5.559570313,-11.60979622,-0.332875215,FALSE,0.32743516,FALSE,,17143,,35
768.957,65.17799565,0.015136719,0.965332031,-0.202880859,-10.96183206,-6.13740458,-26.38167939,17299,-191,-101,-5.69140625,-12.97653354,-0.224205714,FALSE,0.331691223,FALSE,,17049,,35
768.962,65.18299795,-0.010986328,1.016113281,-0.194824219,-11.29770992,-5.893129771,-26.93129771,17254,-192,-181,-5.757324219,-14.5757823,-0.401856862,FALSE,0.335843948,FALSE,,17002,,35
768.967,65.18799944,-0.011474609,0.970703125,-0.205322266,-11.8778626,-5.740458015,-28.15267176,17204,-228,-267,-5.8671875,-15.93090852,-0.592947899,FALSE,0.340049477,FALSE,,16924,,35
768.972,65.19300096,-0.021728516,0.974609375,-0.198242188,-12.0610687,-5.251908397,-30.7480916,17145,-257,-279,-5.999023438,-17.19711834,-0.619789662,FALSE,0.344224803,FALSE,,16830,,35
768.977,65.19800309,-0.016113281,0.969726563,-0.198242188,-12.30534351,-5.06870229,-31.90839695,17078,-301,-234,-6.174804688,-18.83412434,-0.520038633,FALSE,0.348474819,FALSE,,16704,,35
768.982,65.20300495,-0.017822266,0.995361328,-0.185546875,-12.48854962,-5.099236641,-32.76335878,17001,-345,-220,-6.284667969,-20.75394863,-0.489051496,FALSE,0.35264068,FALSE,,16626,,35
768.987,65.20800695,-0.020019531,0.975830078,-0.190673828,-12.54961832,-4.702290076,-33.77099237,16919,-369,-217,-6.438476563,-22.52441878,-0.4825569,FALSE,0.356854696,FALSE,,16516,,35
768.992,65.21300931,-0.019287109,0.975097656,-0.171630859,-12.36641221,-3.114503817,-36,16832,-380,-242,-6.548339844,-23.96861545,-0.538289761,FALSE,0.361038307,FALSE,,16438,,35
768.997,65.2180114,-0.020507813,0.980712891,-0.161621094,-12.39694656,-2.442748092,-37.12977099,16741,-394,-232,-6.74609375,-25.26405276,-0.516285631,FALSE,0.365243914,FALSE,,16297,,35
769.002,65.2230128,-0.024902344,0.974121094,-0.156494141,-12.33587786,-1.679389313,-37.70992366,16646,-418,-211,-6.877929688,-26.62478699,-0.46969782,FALSE,0.369426344,FALSE,,16203,,35
769.007,65.22801506,-0.040527344,0.973388672,-0.145751953,-11.78625954,-1.06870229,-38.65648855,16546,-439,-171,-7.09765625,-28.09460097,-0.380851166,FALSE,0.37364081,FALSE,,16047,,35
769.012,65.23301671,-0.058105469,0.980957031,-0.119140625,-10.93129771,0.396946565,-40.27480916,16442,-457,-184,-7.229492188,-29.60455514,-0.409930913,FALSE,0.377831852,FALSE,,15953,,35
769.017,65.23801838,-0.063964844,0.959472656,-0.109375,-10.59541985,1.038167939,-40.73282443,16337,-466,-191,-7.44921875,-31.01895344,-0.425744132,FALSE,0.382035718,FALSE,,15796,,35
769.022,65.24302011,-0.086181641,0.977539063,-0.118408203,-10.10687023,0.641221374,-41.16030534,16229,-477,-204,-7.603027344,-32.3467003,-0.454884296,FALSE,0.386222112,FALSE,,15687,,35
769.027,65.24802158,-0.100097656,0.981445313,-0.124511719,-9.86259542,0.335877863,-41.22137405,16115,-499,-188,-7.822753906,-33.6004676,-0.419421187,FALSE,0.390433718,FALSE,,15530,,35
769.032,65.25302321,-0.143554688,0.983398438,-0.140869141,-9.404580153,-1.832061069,-40.91603053,15999,-510,-210,-7.954589844,-34.61781155,-0.468645706,FALSE,0.39462748,FALSE,,15436,,35
769.037,65.25802486,-0.155517578,0.973632813,-0.15234375,-9.282442748,-2.870229008,-40.79389313,15883,-509,-214,-8.174316406,-35.31354128,-0.477815401,FALSE,0.398863056,FALSE,,15280,,35
769.042,65.26302611,-0.165283203,0.977050781,-0.153320313,-9.404580153,-4.213740458,-40.73282443,15761,-535,-189,-8.284179688,-35.65885588,-0.42210307,FALSE,0.40306344,FALSE,,15201,,35
769.047,65.26802831,-0.149902344,0.956787109,-0.167236328,-9.740458015,-5.038167939,-41.03816794,15636,-548,-166,-8.481933594,-35.57517693,-0.370905353,FALSE,0.407238766,FALSE,,15061,,35
769.052,65.27303041,-0.078613281,0.970703125,-0.180419922,-11.02290076,-6.65648855,-42.6259542,15513,-547,-177,-8.657714844,-35.39959848,-0.395643667,FALSE,0.411418927,FALSE,,14936,,35
769.057,65.27803269,-0.063476563,0.988769531,-0.194335938,-11.57251908,-7.450381679,-43.51145038,15389,-548,-148,-8.833496094,-35.35569892,-0.330954496,FALSE,0.415629415,FALSE,,14810,,35
769.062,65.28303455,-0.041503906,0.988769531,-0.210449219,-12.21374046,-8.427480916,-45.12977099,15267,-537,-167,-9.009277344,-35.31152145,-0.373592656,FALSE,0.419809901,FALSE,,14685,,35
769.067,65.28803689,-0.016113281,0.994140625,-0.232421875,-12.97709924,-9.679389313,-46.93129771,15146,-533,-185,-9.272949219,-35.62374258,-0.414110161,FALSE,0.424025628,FALSE,,14498,,35
769.072,65.29303843,0.019042969,0.990966797,-0.25390625,-15.20610687,-13.03816794,-51.84732824,15022,-542,-163,-9.404785156,-36.31597264,-0.364974582,FALSE,0.428214663,FALSE,,14404,,35
769.077,65.29803975,0.028808594,1.017822266,-0.260986328,-16.48854962,-15.23664122,-54.7480916,14900,-537,-175,-9.624511719,-36.84328488,-0.392040302,FALSE,0.432422649,FALSE,,14248,,35
769.082,65.30304223,0.041259766,1.015380859,-0.270996094,-17.83206107,-17.3129771,-57.4351145,14776,-542,-202,-9.844238281,-37.39897996,-0.45275277,FALSE,0.436609866,FALSE,,14092,,35
769.087,65.30804398,0.098388672,0.996826172,-0.279541016,-19.23664122,-17.40458015,-61.06870229,14648,-560,-183,-10.10791016,-38.45777936,-0.410412482,FALSE,0.440822079,FALSE,,13904,,35
769.092,65.31304507,0.143554688,1.005615234,-0.274414063,-21.16030534,-13.70992366,-69.4351145,14521,-557,-196,-10.32763672,-39.93070243,-0.439785916,FALSE,0.445008131,FALSE,,13748,,35
769.097,65.31804648,0.152099609,1.034423828,-0.257324219,-22.80916031,-15.14503817,-73.2519084,14392,-564,-230,-10.63525391,-41.7274133,-0.516433165,FALSE,0.449222629,FALSE,,13530,,35
769.102,65.32304864,0.1484375,1.048339844,-0.249267578,-24.30534351,-16,-77.03816794,14258,-596,-236,-10.85498047,-43.76396392,-0.530166836,FALSE,0.453408028,FALSE,,13374,,35
769.107,65.32805071,0.140625,1.023925781,-0.249511719,-25.74045802,-17.03816794,-81.28244275,14120,-609,-217,-11.18457031,-45.87898995,-0.487843424,FALSE,0.457629349,FALSE,,13141,,35
769.112,65.33305314,0.127685547,1.018310547,-0.229492188,-27.05343511,-21.83206107,-89.70992366,13978,-619,-243,-11.42626953,-48.0509529,-0.546588913,FALSE,0.461809603,FALSE,,12969,,35
769.117,65.33805444,0.138183594,1.04296875,-0.217041016,-27.35877863,-21.83206107,-93.2519084,13831,-655,-259,-11.77783203,-50.26146508,-0.583032698,FALSE,0.466061656,FALSE,,12720,,35
769.122,65.34305599,0.155029297,1.0546875,-0.187988281,-27.29770992,-20.0610687,-96.64122137,13678,-674,-266,-12.04150391,-52.49563672,-0.599138923,FALSE,0.470203671,FALSE,,12534,,35
769.127,65.34805753,0.168945313,1.07421875,-0.175537109,-28,-17.89312977,-98.93129771,13520,-699,-277,-12.43701172,-54.83027459,-0.624457372,FALSE,0.474412169,FALSE,,12254,,35
769.132,65.35306005,0.129394531,1.105224609,-0.146240234,-28.73282443,-13.34351145,-104.3664122,13353,-744,-286,-12.70068359,-57.21831104,-0.645117932,FALSE,0.478630553,FALSE,,12068,,35
769.137,65.35806189,0.092773438,1.120605469,-0.127929688,-28.36641221,-16.03053435,-106.9007634,13178,-766,-283,-13.11816406,-59.53701249,-0.63892977,FALSE,0.48288828,FALSE,,11774,,35
769.142,65.36306409,0.019042969,1.138916016,-0.094726563,-27.05343511,-26.6870229,-109.6793893,12993,-816,-303,-13.31591797,-61.44846256,-0.684375967,FALSE,0.487013911,FALSE,,11634,,35
769.147,65.36806654,0.125,1.172119141,-0.108642578,-26.50381679,-26.32061069,-111.9083969,12805,-842,-309,-13.64550781,-62.32736909,-0.698422417,FALSE,0.491205403,FALSE,,11402,,35
769.152,65.37306836,0.126464844,1.218505859,-0.087646484,-26.5648855,-21.95419847,-114.4122137,12604,-884,-290,-13.84326172,-62.12041872,-0.655754563,FALSE,0.495386652,FALSE,,11263,,35
769.157,65.37806988,0.10546875,1.220458984,-0.058105469,-26.65648855,-24.97709924,-116.4580153,12399,-897,-206,-14.12890625,-61.05716343,-0.466095127,FALSE,0.499676788,FALSE,,11062,,35
769.162,65.38307198,0.15625,1.239990234,-0.082519531,-26.65648855,-24.09160305,-118.1068702,12197,-899,-201,-14.28271484,-59.17710275,-0.454930392,FALSE,0.503800399,FALSE,,10954,,35
769.167,65.38807434,0.162353516,1.250732422,-0.1015625,-26.59541985,-21.89312977,-119.9694656,11994,-890,-168,-14.45849609,-56.3064156,-0.380381526,FALSE,0.508024674,FALSE,,10830,,35
769.172,65.39307578,0.158203125,1.28515625,-0.125,-26.65648855,-20.15267176,-123.4503817,11792,-887,-148,-14.56835938,-52.41320204,-0.335175552,FALSE,0.512192897,FALSE,,10753,,35
769.177,65.39807755,0.171875,1.289794922,-0.144042969,-26.5648855,-17.70992366,-125.0992366,11595,-859,-110,-14.70019531,-47.82391701,-0.249185969,FALSE,0.516508557,FALSE,,10661,,35
769.182,65.40307896,0.15625,1.275634766,-0.147705078,-25.95419847,-15.20610687,-126.9007634,11403,-845,-98,-14.74414063,-42.71559374,-0.222022504,FALSE,0.520589265,FALSE,,10630,,35
769.187,65.40808054,0.160644531,1.280517578,-0.166748047,-25.77099237,-12.24427481,-129.5877863,11224,-784,-74,-14.83203125,-37.2434689,-0.167680504,FALSE,0.524792307,FALSE,,10568,,35
769.192,65.41308224,0.122070313,1.325439453,-0.184082031,-25.64885496,-11.84732824,-133.5877863,11051,-757,-43,-14.83203125,-31.62458619,-0.097435969,FALSE,0.528987748,FALSE,,10568,,35
769.197,65.41808362,0.106201172,1.309570313,-0.187744141,-25.55725191,-13.09923664,-135.7557252,10891,-693,-21,-14.83203125,-25.83342253,-0.047585008,FALSE,0.533226215,FALSE,,10568,,35
769.202,65.42308509,0.098876953,1.316162109,-0.206542969,-25.22137405,-14.32061069,-138.1984733,10741,-645,18,-14.76611328,-19.77919161,0.040781521,FALSE,0.53742394,FALSE,,10614,,35
769.207,65.42808703,0.09375,1.325683594,-0.221191406,-24.33587786,-16.09160305,-140.4274809,10613,-554,166,-14.72216797,-13.60131453,0.376061611,FALSE,0.541651915,FALSE,,10645,,35
769.212,65.43308906,-0.087402344,1.332763672,-0.294921875,-23.32824427,1.282442748,-143.2061069,10527,-366,498,-14.63427734,-7.575656121,1.127976736,FALSE,0.54579093,FALSE,,10707,,35
769.217,65.43809106,0.040039063,1.388183594,-0.439208984,-22.04580153,-2.473282443,-144.0305344,10500,-93,740,-14.41455078,-1.337372597,1.675334753,FALSE,0.549995263,FALSE,,10861,,35
769.222,65.44309223,-0.335449219,1.462646484,-0.405273438,-21.61832061,-20.03053435,-144.9465649,10519,93,588,-14.23876953,5.595219189,1.330717353,FALSE,0.554172376,FALSE,,10985,,35
769.227,65.44809385,-0.411865234,1.520263672,-0.281005859,-25.4351145,-29.09923664,-144.0916031,10565,218,512,-13.90917969,13.21050035,1.157908766,FALSE,0.5583879,FALSE,,11216,,35
769.232,65.45309579,-0.202392578,1.397705078,-0.405761719,-32.03053435,-43.02290076,-134.3206107,10641,342,492,-13.64550781,21.44617628,1.112051227,FALSE,0.562563273,FALSE,,11402,,35
769.237,65.45809715,-0.152099609,1.421142578,-0.405029297,-35.05343511,-50.07633588,-131.0839695,10739,433,431,-13.07421875,30.74199765,0.972977197,FALSE,0.566781004,FALSE,,11805,,35
769.242,65.46309867,-0.123046875,1.400878906,-0.419921875,-37.12977099,-55.63358779,-132.3969466,10855,521,420,-12.61279297,41.73611897,0.947194448,FALSE,0.57096645,FALSE,,12130,,35
769.247,65.46810105,-0.025146484,1.370361328,-0.435058594,-37.4351145,-57.92366412,-134.870229,10984,581,434,-11.93164063,54.17184943,0.977305724,FALSE,0.575181196,FALSE,,12612,,35
769.252,65.4731032,0.076416016,1.371582031,-0.353027344,-35.51145038,-70.87022901,-142.9007634,11143,697,539,-11.42626953,67.15095169,1.212392692,FALSE,0.579368103,FALSE,,12969,,35
769.257,65.47810465,0.119628906,1.392333984,-0.293701172,-34.38167939,-74.13740458,-144.6717557,11326,814,631,-10.70117188,79.78891798,1.417033102,FALSE,0.583577502,FALSE,,13483,,35
769.262,65.48310613,0.157958984,1.419921875,-0.241699219,-32.39694656,-73.92366412,-147.1145038,11547,980,703,-10.15185547,91.54587251,1.576768734,FALSE,0.58775928,FALSE,,13873,,35
769.267,65.48810775,0.172851563,1.471679688,-0.194824219,-29.67938931,-71.20610687,-148.5801527,11796,1094,614,-9.272949219,102.5876247,1.374398048,FALSE,0.59196571,FALSE,,14498,,35
769.272,65.49310983,0.075439453,1.589111328,-0.126953125,-21.95419847,-111.2977099,-156.3664122,12079,1255,648,-8.569824219,113.5192563,1.448164936,FALSE,0.596148746,FALSE,,14998,,35
769.277,65.49811118,0.062988281,1.658935547,-0.031005859,-21.06870229,-111.1450382,-160,12387,1364,649,-7.493164063,124.9141978,1.446786482,FALSE,0.600422017,FALSE,,15765,,35
769.282,65.50311271,0.086181641,1.688476563,-0.014404297,-18.25954198,-115.5725191,-164.8854962,12733,1532,742,-6.74609375,136.6617153,1.651223872,FALSE,0.604555094,FALSE,,16297,,35
769.287,65.50811475,0.227294922,1.796875,0.032714844,-14.19847328,-112.7938931,-171.0839695,13110,1675,770,-5.647460938,147.9564103,1.709113895,FALSE,0.608772934,FALSE,,17080,,35
769.292,65.51311601,0.389648438,1.954345703,0.106201172,-5.007633588,-102.4122137,-190.2900763,13534,1880,803,-4.98828125,157.7885739,1.779586828,FALSE,0.61298179,FALSE,,17550,,35
769.297,65.51811796,0.316894531,1.984863281,0.036865234,-3.297709924,-104.0610687,-195.8167939,13983,1989,700,-3.889648438,165.5398611,1.547281574,FALSE,0.617177013,FALSE,,18332,,35
769.302,65.52311959,0.209960938,2.03125,0.004150391,-3.053435115,-104.4580153,-201.0992366,14470,2154,669,-3.120605469,171.7751722,1.47605421,FALSE,0.62134623,TRUE,,18879,,35
769.307,65.52812161,0.022949219,2.162841797,-0.041748047,-3.908396947,-105.4656489,-206.2290076,14972,2221,469,-2.021972656,176.9785904,1.032074675,FALSE,0.625560402,FALSE,,19659,,35
769.312,65.53312356,0.032958984,2.173339844,-0.276855469,-2.259541985,-91.78625954,-221.648855,15509,2370,580,-1.362792969,180.6609091,1.274333603,FALSE,0.629750713,FALSE,,20126,,35
769.317,65.53812514,0.092529297,2.114257813,-0.435302734,-0.27480916,-89.34351145,-221.8320611,16067,2461,482,-0.439941406,181.9245141,1.056686861,FALSE,0.633954159,FALSE,,20779,,35
769.322,65.54312776,0.008300781,2.095214844,-0.521240234,-0.335877863,-92.97709924,-221.0076336,16651,2576,467,0.131347656,180.4762799,1.02240682,FALSE,0.638140972,FALSE,,21182,,35
769.327,65.54812989,-0.337890625,2.218505859,-0.509033203,-5.496183206,-116.8244275,-216.8549618,17241,2597,289,1.208007813,177.669916,0.630924322,FALSE,0.642354926,FALSE,,21939,,35
769.332,65.55313158,-0.38671875,2.163574219,-0.777099609,-30.71755725,-109.740458,-202.1679389,17829,2595,275,1.911132813,175.3652993,0.599130623,FALSE,0.646538179,FALSE,,22432,,35
769.337,65.55813364,-0.452880859,2.049804688,-0.799316406,-38.5648855,-128.1221374,-185.6183206,18410,2551,220,3.119628906,174.6267003,0.477467524,FALSE,0.650760201,FALSE,,23274,,35
769.342,65.5631349,-0.344482422,1.885742188,-0.805664063,-46.5648855,-139.2061069,-166.4732824,18989,2554,315,3.998535156,176.1874013,0.681601564,FALSE,0.654936009,FALSE,,23883,,35
769.347,65.56813633,-0.296630859,1.719238281,-0.794677734,-50.96183206,-145.3129771,-147.0839695,19452,2544,423,5.514648438,181.0390387,0.910320144,FALSE,0.659160689,FALSE,,24925,,35
769.352,65.57313865,-0.15234375,1.260986328,-0.697021484,-51.23664122,-154.8091603,-108.2748092,20050,2641,570,6.61328125,189.7297419,1.221683926,FALSE,0.663359347,FALSE,,25673,,35
769.357,65.5781408,-0.038330078,1.043457031,-0.663085938,-48.97709924,-159.0229008,-85.67938931,20660,2684,737,8.458984375,202.390906,1.568828602,FALSE,0.667559778,FALSE,,26914,,35
